2024-09-13 14:16:50,409 INFO    SenderThread:20732 [sender.py:send_exit():586] handling exit code: 1
2024-09-13 14:16:50,409 INFO    SenderThread:20732 [sender.py:send_exit():588] handling runtime: 4
2024-09-13 14:16:50,410 INFO    SenderThread:20732 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-09-13 14:16:50,410 INFO    SenderThread:20732 [sender.py:send_exit():594] send defer
2024-09-13 14:16:50,410 DEBUG   HandlerThread:20732 [handler.py:handle_request():146] handle_request: defer
2024-09-13 14:16:50,411 INFO    HandlerThread:20732 [handler.py:handle_request_defer():172] handle defer: 0
2024-09-13 14:16:50,411 DEBUG   SenderThread:20732 [sender.py:send_request():406] send_request: defer
2024-09-13 14:16:50,411 INFO    SenderThread:20732 [sender.py:send_request_defer():610] handle sender defer: 0
2024-09-13 14:16:50,411 INFO    SenderThread:20732 [sender.py:transition_state():614] send defer: 1
2024-09-13 14:16:50,411 DEBUG   HandlerThread:20732 [handler.py:handle_request():146] handle_request: defer
2024-09-13 14:16:50,411 INFO    HandlerThread:20732 [handler.py:handle_request_defer():172] handle defer: 1
2024-09-13 14:16:50,411 DEBUG   SenderThread:20732 [sender.py:send_request():406] send_request: defer
2024-09-13 14:16:50,411 INFO    SenderThread:20732 [sender.py:send_request_defer():610] handle sender defer: 1
2024-09-13 14:16:50,411 INFO    SenderThread:20732 [sender.py:transition_state():614] send defer: 2
2024-09-13 14:16:50,411 DEBUG   HandlerThread:20732 [handler.py:handle_request():146] handle_request: defer
2024-09-13 14:16:50,411 INFO    HandlerThread:20732 [handler.py:handle_request_defer():172] handle defer: 2
2024-09-13 14:16:50,411 INFO    HandlerThread:20732 [system_monitor.py:finish():203] Stopping system monitor
2024-09-13 14:16:50,412 INFO    HandlerThread:20732 [interfaces.py:finish():202] Joined cpu monitor
2024-09-13 14:16:50,412 DEBUG   SystemMonitor:20732 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-09-13 14:16:50,412 DEBUG   SystemMonitor:20732 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-09-13 14:16:50,412 DEBUG   SystemMonitor:20732 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-09-13 14:16:50,417 INFO    HandlerThread:20732 [interfaces.py:finish():202] Joined disk monitor
2024-09-13 14:16:50,456 INFO    HandlerThread:20732 [interfaces.py:finish():202] Joined gpu monitor
2024-09-13 14:16:50,457 INFO    HandlerThread:20732 [interfaces.py:finish():202] Joined memory monitor
2024-09-13 14:16:50,457 INFO    HandlerThread:20732 [interfaces.py:finish():202] Joined network monitor
2024-09-13 14:16:50,457 DEBUG   SenderThread:20732 [sender.py:send_request():406] send_request: defer
2024-09-13 14:16:50,457 INFO    SenderThread:20732 [sender.py:send_request_defer():610] handle sender defer: 2
2024-09-13 14:16:50,457 INFO    SenderThread:20732 [sender.py:transition_state():614] send defer: 3
2024-09-13 14:16:50,457 DEBUG   SenderThread:20732 [sender.py:send():379] send: stats
2024-09-13 14:16:50,457 DEBUG   HandlerThread:20732 [handler.py:handle_request():146] handle_request: defer
2024-09-13 14:16:50,457 INFO    HandlerThread:20732 [handler.py:handle_request_defer():172] handle defer: 3
2024-09-13 14:16:50,458 DEBUG   SenderThread:20732 [sender.py:send_request():406] send_request: defer
2024-09-13 14:16:50,458 INFO    SenderThread:20732 [sender.py:send_request_defer():610] handle sender defer: 3
2024-09-13 14:16:50,458 INFO    SenderThread:20732 [sender.py:transition_state():614] send defer: 4
2024-09-13 14:16:50,458 DEBUG   HandlerThread:20732 [handler.py:handle_request():146] handle_request: defer
